Type,Number,Entry,Exit,Infant vocalizations,Parent vocalizations,Vocalizations,Referent,sound,Others,Duration
E,80,349.44,358.84,,parent vocalization,门，来关门，关门，嘿嘿嘿，开门,,,,9.44
E,81,358.84,362.16,,parent vocalization,开门，关门,,,,3.36
E,82,362.16,365,,parent vocalization,关门，诶,,,,2.88
E,83,365,366.72,,parent vocalization,开门,,,,1.76
E,84,366.72,372.8,,parent vocalization,哎呀，好，是吧,,,,6.12
E,85,372.8,375.36,,parent vocalization,哎呀，开心呀，是吧,,,,2.6
E,86,375.36,377.32,,parent vocalization,好开心哦,,,,2
E,87,377.32,379.4,,parent vocalization,这个地方好大啊是不是啊,,,,2.12
E,88,379.4,381.2,,parent vocalization,稀土你能不能去走一圈啊,,,,1.84
E,89,381.2,384.12,,parent vocalization,嘟嘟嘟嘟嘟嘟，走一圈,,,,2.96
E,90,384.12,386.44,,parent vocalization,走过去 再走回来,,,,2.36
E,91,386.44,394.36,,parent vocalization,去，去，诶走过去，走回来,,,,7.96
E,92,394.36,399.32,,parent vocalization,诶好棒啊，爸爸给你讲故事吧,,,,5
E,93,395.64,399.04,infant vocalization,,嗯嗯嗯,,,,3.44
E,94,399.32,400.76,,parent vocalization,坐下爸爸给你讲故事,,,,1.48
E,95,399.36,403.84,infant vocalization,,嗯嗯嗯,,,,4.52
E,96,400.76,403.72,,parent vocalization,坐下，坐下，爸爸给你讲个故事哦,,,,3
E,97,405.76,408.72,,parent vocalization,哎呀一个宝宝，你看一个宝宝,,,,3
E,98,408.72,410.56,,parent vocalization,蹲在便盆上，上厕所嘞,,,,1.88
E,99,410.72,413.72,,parent vocalization,诶这个跟我们家里面是一样的是不是啊,,,,3.04
E,100,413.72,416.24,,parent vocalization,跟家里面的是不是一样的啊？,,,,2.56
E,101,437.4,441.16,,parent vocalization,哦 谢谢老师啦，又谢谢老师啦,,,,3.8
E,102,455.2,466.44,infant vocalization,,嗯？,,,,11.28
E,103,459.96,459.96,,,,,,Condition shift,0.04
E,104,470.72,474.72,,parent vocalization,爸爸填个问卷哦,,,,4.04
E,105,475.68,479.28,,parent vocalization,你自己去玩一会，自己去跟小汽车玩一会,,,,3.64
E,106,479.68,485.12,infant vocalization,,嗯，嗯,,,,5.48
E,107,485.28,487.28,infant vocalization,,爸爸！,,,,2.04
E,108,486.28,487.28,,parent vocalization,诶！,,,,1.04
E,109,487.96,490.6,infant vocalization,,爸,,,,2.68
E,110,489.84,492.16,,parent vocalization,去把那个小虫子给爸爸拿过来,,,,2.36
E,111,492.16,496.04,,parent vocalization,毛毛虫，小虫虫拿过来，快,,,,3.92
E,112,496.04,499.44,,parent vocalization,小虫虫,,,,3.44
E,113,500.44,505.8,,parent vocalization,把那两个球球拿过来，把那两个球球拿过来，快去,,,,5.4
E,114,505.8,509.8,,parent vocalization,去把两个球球拿过来爸爸要填一下哦,,,,4.04
E,115,507.8,509.8,infant vocalization,,咦呀,,,,2.04
E,116,509.8,511.2,,parent vocalization,哦，填这里啊,,,,1.44
E,117,511.2,513.44,,parent vocalization,好的，我们填这里哦,,,,2.28
E,118,513.44,517.68,,parent vocalization,诶，爸爸在填，爸爸一个人填哦,,,,4.28
E,119,520.72,526.56,infant vocalization,,嗯嗯嗯，嗯嗯,,,,5.88
E,120,526.96,531.24,infant vocalization,,嗯，啊咚！,,,,4.32
E,121,531.4,534.28,,parent vocalization,哦，咚！响啦外面,,,,2.92
E,122,563.12,573.36,infant vocalization,,嗯嗯嗯，啊啊啊啊，呜呜呜（小哭）,,,,10.28
E,123,570.36,573.36,,parent vocalization,耶？,,,,3.04
E,124,573.36,577.2,,parent vocalization,哦，爸爸填问卷嘞，是不是啊,,,,3.88
E,125,577.2,579.84,infant vocalization,,咦咦呀,,,,2.68
E,126,582.08,585.2,infant vocalization,,嗯,,,,3.16
E,127,583.48,586.56,,parent vocalization,嗯,,,,3.12
E,128,596.04,598.92,infant vocalization,,哦呜,,,,2.92
E,129,613.56,615.04,infant vocalization,,哦，呜,,,,1.52
E,130,615.04,618.4,,parent vocalization,哦爸爸在填，填完一页了哦,,,,3.4
E,131,618.68,620.92,,parent vocalization,填完一页咯,,,,2.28
E,132,664.24,673,,parent vocalization,爸爸来填了哦，爸爸来填咯，爸爸来填咯,,,,8.8
E,133,685.56,687.88,infant vocalization,,阿爸,,,,2.36
E,134,689.92,692.88,infant vocalization,,啊,,,,3
E,135,700.72,706.96,infant vocalization,,嗯，嗯，嗯,,,,6.28
E,136,712.96,716.96,infant vocalization,,嘿嘿，啊哈哈，嘿嘿,,,,4.04
E,137,714.96,716.96,,parent vocalization,嘿嘿嘿,,,,2.04
E,138,716.96,717.6,,parent vocalization,嗯,,,,0.68
E,139,718.28,723.92,infant vocalization,,嗯嗯嗯,,,,5.68
E,140,723.16,728.16,,parent vocalization,哇，谢谢,,,,5.04
E,141,731.68,733.68,,parent vocalization,爸爸来填哦，爸爸,,,,2.04
T,37,0,0,ZBZJ61,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20160630-zbzj61\20160630-zbzj61-freeplay-c1\20160630-zbzj61-freeplay-c1.MTS""<BR>",,,,
E,1,0,0,,,,Grandma,,,0.04
E,2,7.56,12.28,,parent vocalization,嗯，拿车车好吗?拿车车好吗？,,,,4.76
E,3,8.76,12.8,infant vocalization,,嗯，嗯,,,,4.08
E,4,12.28,16.52,,parent vocalization,去拿，手机去拿过来，外婆的手机去拿过来,,,,4.28
E,5,16.68,19.64,,parent vocalization,去拿过来，给外婆，放在包包里,,,,3
E,6,19.8,21.04,,parent vocalization,手机是外婆的喏，去拿,,,,1.28
E,7,21.04,22.48,infant vocalization,,嗯,,,,1.48
E,8,21.48,22.48,,parent vocalization,嗯，去拿，嗯,,,,1.04
E,9,22.48,23.8,,parent vocalization,车车也是外婆的，对吧？,,,,1.36
E,10,23.8,28.48,,parent vocalization,去拿，妞妞去拿，去拿去拿去拿去拿,,,,4.72
E,11,24.52,27.76,infant vocalization,,嗯！！,,,,3.28
E,12,27.48,33.32,,parent vocalization,拿外婆的手机来，外婆拿不到喏，快点，哎哟,,,,5.88
E,13,33.32,34.72,,parent vocalization,哎哟 拿不到，拿不到，快点拿,,,,1.44
E,14,34.72,36.6,,parent vocalization,外婆拿也拿不到,,,,1.92
E,15,36.6,38.28,,parent vocalization,外婆拿不到喏,,,,1.72
E,16,38.28,40.56,,parent vocalization,哎哟，快点去拿，哎哟哎哟,,,,2.32
E,17,40.56,42.24,,parent vocalization,还有这个什么东西啊？,,,,1.72
E,18,42.24,45.32,,parent vocalization,还有这里喏，手机拿给外婆，手机,,,,3.12
E,19,45.32,46.92,,parent vocalization,手机拿给外婆来,,,,1.64
E,20,46.92,50.44,,parent vocalization,手机呢？外婆拿不到喏,,,,3.56
E,21,50.44,60.24,,parent vocalization,去拿给外婆，去拿，球球呢？去拿快去拿,,,,9.84
E,22,60.24,66.68,,parent vocalization,去拿，去拿球球去，外婆去拿球球咯,,,,6.48
E,23,66.68,72.24,,parent vocalization,外婆去拿球球咯，手机拿给外婆哦,,,,5.6
E,24,72.24,74.08,,parent vocalization,手机拿给外婆,,,,1.88
E,25,74.08,78,,parent vocalization,咦？手机拿给外婆,,,,3.96
E,26,78,80.08,,parent vocalization,手机拿给外婆,,,,2.12
E,27,80.08,83.84,,parent vocalization,诶，开车车了对吧,,,,3.8
E,28,83.84,87.76,,parent vocalization,那部小车子拿给外婆，推过来，把它开过来,,,,3.96
E,29,87.76,98.12,infant vocalization,,嗯，嗯，嗯，嗯嗯，嗯嗯,,,,10.4
E,30,89.36,98.16,,parent vocalization,把它开，开 开 开哦，手机呢？手机呢？,,,,8.84
E,31,98.16,100.56,,parent vocalization,洋洋，手机呢？,,,,2.44
E,32,100.56,101.88,,parent vocalization,给外婆来,,,,1.36
E,33,101.88,106.92,,parent vocalization,手机拿给外婆，手机拿给外婆，手机,,,,5.08
E,34,106.92,108.24,,parent vocalization,手机拿过来，哦,,,,1.36
E,35,108.24,111.28,,parent vocalization,手机拿给外婆，给外婆看，快来,,,,3.08
E,36,111.28,116.32,,parent vocalization,嗯，手机，还有小书拿给外婆，小书,,,,5.08
E,37,116.32,118.64,,parent vocalization,小书，嗯，小书拿过来，嗯,,,,2.36
E,38,118.64,120.16,,parent vocalization,小书拿过来,,,,1.56
E,39,120.16,122.64,,parent vocalization,去拿小书,,,,2.52
E,40,122.64,126.48,,parent vocalization,球球啊？弄球球啊，哦,,,,3.88
E,41,125.44,128.32,,parent vocalization,wooo，球球喏,,,,2.92
E,42,126.48,127.44,infant vocalization,,嗯,,,,1
E,43,128.32,133.2,,parent vocalization,到前面来了，外婆来了，来咯来咯来咯来咯,,,,4.92
E,44,133.2,136.4,,parent vocalization,嗯，来咯来咯来咯,,,,3.24
E,45,136.4,139.4,,parent vocalization,拿那部车子过来,,,,3.04
E,46,140.08,145.48,,parent vocalization,这不好开开来的，手机拿给外婆，快拿过来,,,,5.44
E,47,140.64,144.04,infant vocalization,,嗯,,,,3.44
E,48,145.48,167.44,infant vocalization,,嗯，嗯嗯，嗯，嗯，嗯，呜呜呜呜，嗯,,,,22
E,49,146.4,165.48,,parent vocalization,嗯嗯嗯，外婆来，嗯，球球呢？还有几个球球啊？,,,,19.12
E,50,165.84,167.44,,parent vocalization,开车车，开车车，来,,,,1.64
E,51,167.52,169.96,,parent vocalization,给外婆来,,,,2.48
E,52,169.96,181.6,,parent vocalization,嗯？,,,,11.68
E,53,195.96,208.72,infant vocalization,,嗯，嗯,,,,12.8
E,54,210.44,218.96,infant vocalization,,嗯嗯嗯，呜呜嗯，嗯嗯嗯,,,,8.56
E,55,224.72,302.72,infant vocalization,,嗯嗯嗯，哇嗯嗯，嗯，哇，嗯，嗯,,,,78.04
E,56,255.56,259.56,,parent vocalization,洋洋那个凳子呢？凳子推过来，凳子,,,,4.04
E,57,259.56,260.88,,parent vocalization,凳子呢？,,,,1.36
E,58,260.88,263.6,,parent vocalization,凳子呢？凳子在吗？凳子，洋洋凳子呢？,,,,2.76
E,59,263.6,267.56,infant vocalization,,哆，哎，嗯,,,,4
E,60,296.24,297.56,infant vocalization,,嗯,,,,1.36
E,61,299.68,309.28,infant vocalization,,嗯 嗯 嗯,,,,9.64
E,62,340.4,343,infant vocalization,,嗯！,,,,2.64
E,63,335,335,,,,,,Condition shift,0.04
E,64,414.4,416.48,infant vocalization,,嗯,,,,2.12
E,65,431.92,433.12,infant vocalization,,嗯,,,,1.24
E,66,433.12,434.2,,parent vocalization,嗯,,,,1.12
E,67,450.84,460.48,infant vocalization,,嗯嗯嗯嗯嗯，嗯嗯嗯,,,,9.68
E,68,461.52,472.24,infant vocalization,,嗯嗯啊,,,,10.76
E,69,480.48,503.92,infant vocalization,,嗯嗯嗯，嗯啊，嗯！,,,,23.48
E,70,495.64,503.04,,parent vocalization,去看一看 去看一看 去拿车子去 拿车子 车子,,,,7.44
E,71,526.84,531.04,infant vocalization,,嗯嗯嗯,,,,4.24
E,72,536.92,606.36,infant vocalization,,呀嘎,,,,69.48
E,73,540.88,552.12,,parent vocalization,嗯嗯 去拿过去喏 拿过去 拿过去 啊哟 看小书去 看小书,,,,11.28
E,74,572.32,584.12,,parent vocalization,去拿，车车去拿，那个车车去拿，钥匙放在这里,,,,11.84
E,75,584.12,605.88,,parent vocalization,诶拿过去，拿过去，不能碰老师要说的，不能碰的，哟哟哟不能碰的呀  东西拿过去哦，东西放箩筐里 玩的东西放箩筐里。,,,,21.8
E,76,594.08,594.08,,Parent vocalization,东西放在箩筐里听到了吗?,,,,0.04
E,77,590.32,605.32,infant vocalization,,呜，呜，呜，呜呜,,,,15.04
T,38,0,0,ZBZJ62-use the redo one,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20160707-zbzj62-same baby redo next day\20160707-zbzj62-freeplay-c1\20160707-zbzj62-freeplay-c1.MTS""<BR>",,,,
E,1,0,0,,,,Dad,,,0.04
E,2,39.08,41.16,,parent vocalization,过来吗？,,,,2.12
E,3,54.04,63.76,,parent vocalization,呜？,,,,9.76
E,4,64,68.84,,parent vocalization,这要不要？,,,,4.88
E,5,71.44,71.44,,Parent vocalization,哎，囡囡，宝贝,,,,0.04
E,6,72.92,75.16,infant vocalization,,啊,,,,2.28
E,7,81.64,81.64,,Parent vocalization,拿着。哦，球啊。,,,,0.04
E,8,106.04,108.04,,Parent vocalization,拍球啊。啾啾啾啾。,,,,2.04
E,9,110.88,110.88,,Parent vocalization,你看我，拍球哦。一二三四五，一二三四五六七，一二三四五六七八九十,,,,0.04
E,10,122.76,125.76,,parent vocalization,好伐,,,,3.04
E,11,135.16,138.2,infant vocalization,,咦咦，哎哎，咦咦，哎哎,,,,3.08
E,12,141.52,141.52,Infant vocalization,,哎,,,,0.04
E,13,137.64,137.64,,Parent vocalization,哦，哦,,,,0.04
E,14,146.48,149.64,,parent vocalization,好的，过去拿，过去拿，过去拿拿,,,,3.2
E,15,158.44,166.44,infant vocalization,,咦诶，呜！,,,,8.04
E,16,173.44,178.48,,parent vocalization,哦wooo，小车飞过去了，小车飞过去了,,,,5.08
E,17,178.48,181.12,,parent vocalization,看好,,,,2.68
E,18,182.12,186.12,,parent vocalization,wooooooooooooo,,,,4.04
E,19,186.12,188.72,,parent vocalization,雨欣，拿过来，把它拿过来,,,,2.64
E,20,188.72,192.2,,parent vocalization,诶,,,,3.52
E,21,198.84,204.24,,parent vocalization,嗯好，那你到那边那个，我开过来,,,,5.44
E,22,204.24,206.16,,parent vocalization,诶诶诶,,,,1.96
E,23,207.84,219.28,,parent vocalization,wooooooooooooo，哎呀，停掉了，它停掉了,,,,11.48
E,24,221.92,229.36,,parent vocalization,哇，哇，哇，哇,,,,7.48
E,25,229.36,236.48,,parent vocalization,来，诶，嘟嘟嘟嘟嘟,,,,7.16
E,26,236.76,241.24,,parent vocalization,哎哟，好，很快了，去把它，把车抓回来好不好,,,,4.52
E,27,241.24,247.68,,parent vocalization,来我们看谁先到，咦呀呀呀呀，哎哟，你赢了嘛,,,,6.48
E,28,247.68,252.4,,parent vocalization,好，休息一下,,,,4.76
E,29,252.76,255.16,,parent vocalization,"wooo,你把车扔出去干嘛啦？",,,,2.44
E,30,259.6,261.44,infant vocalization,,诶,,,,1.88
E,31,261.16,263.16,,parent vocalization,诶,,,,2.04
E,32,263.16,265.52,,parent vocalization,来，我们再玩,,,,2.4
E,33,265.52,267.52,,parent vocalization,过来,,,,2.04
E,34,285.28,289.52,,parent vocalization,呜，哇,,,,4.28
E,35,303.04,308.12,,parent vocalization,喂，我在这里,,,,5.12
E,36,308.12,311.48,,parent vocalization,诶，什么掉了？,,,,3.4
E,37,311.48,316.12,,parent vocalization,来，来，接住哦,,,,4.68
E,38,338.12,338.12,,,,,,Condition shift,0.04
E,39,368.44,372.6,,parent vocalization,雨欣到那边，那边有玩具，你先玩会儿去啊,,,,4.2
E,40,390.2,398.76,infant vocalization,,啊，啊，哦,,,,8.6
E,41,413.44,420.96,,parent vocalization,嗯？握笔呀,,,,7.56
E,42,420.96,424.76,,parent vocalization,你有你的玩的呀，你玩你的，我弄我的好不好,,,,3.84
E,43,424.72,429.96,infant vocalization,,啊啊啊啊啊，啊啊啊啊啊啊,,,,5.28
E,44,429.56,433.44,,parent vocalization,好不好,,,,3.92
E,45,430.64,433.44,infant vocalization,,啊啊啊啊，呀呀呀呀呀,,,,2.84
E,46,433.44,435.88,,parent vocalization,我要写字呀，你看,,,,2.48
E,47,435.88,441.76,,parent vocalization,哦？哦哦？给你球呀，好不好,,,,5.92
E,48,442,444.96,,parent vocalization,诶，啊，嗯,,,,3
E,49,445.12,451.16,,parent vocalization,哈哈，你这样你这样子让我怎么写啦？,,,,6.08
E,50,451.32,455.04,,parent vocalization,你帮我写啊,,,,3.76
E,51,455.2,457.8,,parent vocalization,不用不用不用不用不用不用,,,,2.64
E,52,457.8,462.92,,parent vocalization,来，交换交换交换交换交换 交换好不好,,,,5.16
E,53,479.92,488.4,,parent vocalization,哦 那我们坐这里，我们坐这里，好不好，你把笔我给,,,,8.52
E,54,488.4,491.04,,parent vocalization,诶来，到我这边来玩，好不好,,,,2.68
E,55,491.04,498.16,,parent vocalization,在我前面玩，我再写一会会儿，好不好，我就陪你,,,,7.16
E,56,498.16,500.64,,parent vocalization,我把这个写完就陪你，好不好？,,,,2.52
E,57,500.08,503.52,infant vocalization,,啊,,,,3.48
E,58,500.64,507.84,,parent vocalization,来，喏你看那边还有小车嘞，小车嘞，你看这边还有小车嘞,,,,7.24
E,59,507.84,512.4,,parent vocalization,哦当心当心,,,,4.6
E,60,512.4,525.24,,parent vocalization,当心，多坐一会儿,,,,12.88
E,61,546.32,549.72,infant vocalization,,嗯嗯嗯,,,,3.44
E,62,570.52,575.92,infant vocalization,,嗯嗯嗯，嗯,,,,5.44
E,63,589.12,596.2,infant vocalization,,啊啊啊，啊，嗯嗯，呜呜,,,,7.12
E,64,600.76,604.76,infant vocalization,,啊啊啊，啊,,,,4.04
E,65,603.76,604.76,,parent vocalization,碰到啦？,,,,1.04
E,66,604.76,605.68,,parent vocalization,碰到哪里啦？,,,,0.96
E,67,609.44,615.64,,parent vocalization,嗯？,,,,6.24
T,39,0,0,ZBZJ63,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20160707-zbzj63\20160707-zbzj63-freeplay-c1\20160707-zbzj63-freeplay-c1.MTS""<BR>",,,,
E,1,0,0,,,,Mom,,,0.04
E,2,22.72,26.6,,parent vocalization,过来，过来，妈妈推小车车给你,,,,3.92
E,3,26.6,34.04,,parent vocalization,woooo。哦~推给妈妈，推给妈妈,,,,7.48
E,4,34.64,38.32,,parent vocalization,哦，推给妈妈，用手推给妈妈,,,,3.72
E,5,37.56,42.24,,parent vocalization,哦，哈哈哈哈，妈妈再推给你,,,,4.72
E,6,42.32,43.52,,parent vocalization,哎哟哟哟哟,,,,1.24
E,7,44.08,49.08,,parent vocalization,来，噢噢噢噢,,,,5.04
E,8,49.24,51.84,,parent vocalization,推给妈妈，推给妈妈，在地板上推给妈妈,,,,2.64
E,9,52.12,55.76,,parent vocalization,这样，嗯！这样推过来,,,,3.68
E,10,55.92,66.24,,parent vocalization,（拍手）这样子，我们把它呢，抓住,,,,10.36
E,11,66.4,71.32,,parent vocalization,然后1，2，3，喏，看到吗？他自己会走了,,,,4.96
E,12,71.32,75.04,,parent vocalization,再试一下好吗，来,,,,3.76
E,13,75.56,79.28,,parent vocalization,手动笔，咦,,,,3.76
E,14,79.4,88.12,,parent vocalization,你喜欢这个吗？要研究一下吗？嗯，不喜欢？,,,,8.76
E,15,88.28,94.64,,parent vocalization,妈妈还是推给你吧，哇噢噢噢噢,,,,6.4
E,16,94.8,104.56,,parent vocalization,哦你对这个比较感兴趣，是吗,,,,9.8
E,17,104.72,116.88,,parent vocalization,啊？这是什么？这个长得像钢琴对吗，这个弹不响的,,,,12.2
E,18,116.96,119.56,,parent vocalization,弹不响的，对吧,,,,2.64
E,19,119.48,121.6,,parent vocalization,妈妈看看还有什么东西可以玩的,,,,2.16
E,20,121.6,128.84,,parent vocalization,也是个小车车，哎 这个跟我们家的乐高很像的对吧,,,,7.28
E,21,128.84,136.12,,parent vocalization,诶，这个你喜欢的呀,,,,7.32
E,22,135.84,139.24,,parent vocalization,哇这个你最喜欢了，是吧,,,,3.44
E,23,139.4,145.6,,parent vocalization,要踢球吗,,,,6.24
E,24,145.8,152.6,,parent vocalization,你要踢球吗？踢不踢球，来起来，哎哟喂，起来 起来,,,,6.84
E,25,152.76,161.68,,parent vocalization,起来踢球吗 啊？,,,,8.96
E,26,161.84,167.2,,parent vocalization,来,,,,5.4
E,27,170.36,175.6,,parent vocalization,去哪，去哪，去哪，哎哟,,,,5.28
E,28,183.48,187.6,,parent vocalization,你能起来踢一下吗？,,,,4.16
E,29,187.76,197.64,,parent vocalization,走，哎哟喂，好，起来，去，踢一下，哦哦哦,,,,9.92
E,30,197.76,208.84,,parent vocalization,咦？你是要玩球还是要玩这个？啊？,,,,11.12
E,31,209,216.68,,parent vocalization,什么都好玩是吧？,,,,7.72
E,32,216.88,220.92,,parent vocalization,是不是啊？啊？什么都好玩,,,,4.08
E,33,225.16,229.68,,parent vocalization,这是什么？这是会转的吗,,,,4.56
E,34,229.68,240.08,,parent vocalization,这是会转的吗？是吗？是这样玩吗？,,,,10.44
E,35,241.32,245.76,,parent vocalization,嗯，还是喜欢球,,,,4.48
E,36,245.36,247.6,infant vocalization,,抱,,,,2.28
E,37,246.6,247.6,,parent vocalization,哦，抱哦,,,,1.04
E,38,248.24,251.48,infant vocalization,,啊嗯呀,,,,3.28
E,39,251.72,256.72,infant vocalization,,gay! ku!,,,,5.04
E,40,256.28,258.28,,parent vocalization,哦，gei，gei,,,,2.04
E,41,258.28,259.68,,parent vocalization,起来踢吗？,,,,1.44
E,42,259.68,265,,parent vocalization,哦？,,,,5.36
E,43,265.16,272.6,,parent vocalization,哦？哟，球没有这个好玩是吧？这是什么？ohhh,,,,7.48
E,44,284.6,293.36,,parent vocalization,亮亮你看，这个球会动吗？,,,,8.8
E,45,293.36,296.28,,parent vocalization,你看，woooooh,,,,2.96
E,46,296.28,302.56,,parent vocalization,诶你可以把球拨到这边来吗？会吗？,,,,6.32
E,47,302.56,307.28,,parent vocalization,哦对的对的对的，再来一下再来一下,,,,4.76
E,48,307.28,310.16,,parent vocalization,再来一下再来一下,,,,2.92
E,49,310.16,313.56,,parent vocalization,亮亮，亮亮，喏喏喏这里这里，，再来一下,,,,3.44
E,50,313.56,315.92,,parent vocalization,诶对了，好,,,,2.4
